accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463407","British Museum, London, UK; Arkeoloji Müzeleri, Istanbul, Turkey; Vorderasiatisches Museum, Berlin, Germany; Nies Babylonian Collection, Yale Babylonian Collection, New Haven, Connecticut, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005823/."," ca. 1263-1234","","Shalmaneser I 35","RIAo Shalmaneser I 35","Assyria","","VA Ass 03241q; BM 122033 (1930-04-24, 0002); Ass 00250; Ist EȘEM 09399; NBC 00877","","Royal Inscription","Q005823","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 1 A.0.77.35","Shalmaneser I 35","Ashur","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463408","Arkeoloji Müzeleri, Istanbul, Turkey; Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005824/."," ca. 1263-1234","","Shalmaneser I 36","RIAo Shalmaneser I 36","Assyria","","VA Ass 04297a; Ist EȘEM -; VA Ass 03240c; VA Ass 03241h (Ass 13997)","","Royal Inscription","Q005824","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 1 A.0.77.36","Shalmaneser I 36","Ashur","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463409","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005825/."," ca. 1263-1234","","Shalmaneser I 37","RIAo Shalmaneser I 37","Assyria","","VA Ass 01198 (Ass 15499)","","Royal Inscription","Q005825","Akkadian","stone","","stele","Middle Assyrian","893945","RIMA 1 A.0.77.37","Shalmaneser I 37","Ashur","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463410","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005826/."," ca. 1263-1234","","Shalmaneser I 1001","RIAo Shalmaneser I 1001","Assyria","","BM 128376 (1932-12-10, 0633)","","Royal Inscription","Q005826","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.77.1001","Shalmaneser I 1001","Nineveh","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463411","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005827/."," ca. 1263-1234","","Shalmaneser I 1002","RIAo Shalmaneser I 1002","Assyria","","BM 128194 (1929-10-12, 0850)","","Royal Inscription","Q005827","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.77.1002","Shalmaneser I 1002","Nineveh","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463412","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005828/."," ca. 1263-1234","","Shalmaneser I 1003","RIAo Shalmaneser I 1003","Assyria","","BM 128173 (1929-10-12, 0829)","","Royal Inscription","Q005828","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.77.1003","Shalmaneser I 1003","Nineveh","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463413","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005829/."," ca. 1263-1234","","Shalmaneser I 1004","RIAo Shalmaneser I 1004","Assyria","","BM 123453 (1932-12-10, 0396)","","Royal Inscription","Q005829","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.77.1004","Shalmaneser I 1004","Nineveh","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463414","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005830/."," ca. 1263-1234","","Shalmaneser I 1005","RIAo Shalmaneser I 1005","Assyria","","BM 123458 (1932-12-10, 0401)","","Royal Inscription","Q005830","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.77.1005","Shalmaneser I 1005","Nineveh","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463415","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005831/."," ca. 1263-1234","","Shalmaneser I 1006","RIAo Shalmaneser I 1006","Assyria","","BM 124271 (1932-12-12, 0001)","","Royal Inscription","Q005831","Akkadian","stone","","cone","Middle Assyrian","874621","RIMA 1 A.0.77.1006","Shalmaneser I 1006","Nineveh","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463416","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005832/."," ca. 1263-1234","","Shalmaneser I 1007","RIAo Shalmaneser I 1007","Assyria","","BM 123524 (1932-12-10, 0467)","","Royal Inscription","Q005832","Akkadian","clay","","cone","Middle Assyrian","874621","RIMA 1 A.0.77.1007","Shalmaneser I 1007","Nineveh","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463417","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005833/."," ca. 1263-1234","","Shalmaneser I 1008","RIAo Shalmaneser I 1008","Assyria","","VA - (Ass 17138 (+)? Ass 17411)","","Royal Inscription","Q005833","Akkadian","stone","","tablet","Middle Assyrian","893945","RIMA 1 A.0.77.1008","Shalmaneser I 1008","Ashur","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463418","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005834/."," ca. 1263-1234","","Shalmaneser I 1009","RIAo Shalmaneser I 1009","Assyria","","Ist A 03376 (Ass 02854)","","Royal Inscription","Q005834","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.77.1009","Shalmaneser I 1009","Ashur","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463419","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005835/."," ca. 1263-1234","","Shalmaneser I 1010","RIAo Shalmaneser I 1010","Assyria","","VA Ass 02143","","Royal Inscription","Q005835","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.77.1010","Shalmaneser I 1010","Ashur","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463420","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005836/."," ca. 1263-1234","","Shalmaneser I 1011","RIAo Shalmaneser I 1011","Assyria","","BM 123526 (1932-12-10, 0469)","","Royal Inscription","Q005836","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.77.1011","Shalmaneser I 1011","Ashur","","","Shalmaneser I ","Middle Assyrian","inscribed","Cuneiform","","Shalmaneser I","","",""
"","","P463421","Arkeoloji Müzeleri, Istanbul, Turkey; Vorderasiatisches Museum, Berlin, Germany; Private Collection: Unknown, Unknown","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005837/."," ca. 1233-1197","","Tukulti-Ninurta I 01","RIAo Tukulti-Ninurta I 01","Assyria","","Ass 10270; Ist EȘEM 07889; Ass 00829 + Ass 00829a + Ass 00941); Ass 02250; Ist A 00110 (Ass 07362); Ass 10269; VAT 09584 (Ass 07778); Ass 06723; Ass 05708; Ass 06548; Ass 07011 + Ass 07093; Ass 00262 + Ass 00362; Ass 18218; Ass 00557; Ass 19866; VA 08875 (Ass 04027); Ass 06602; Ass 14238; Private collection ","","Royal Inscription","Q005837","Akkadian","clay, stone","","tablet, uncertain","Middle Assyrian","893945","RIMA 1 A.0.78.1","Tukulti-Ninurta I 01","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463422","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005838/."," ca. 1233-1197","","Tukulti-Ninurta I 02","RIAo Tukulti-Ninurta I 02","Assyria","","Ist EȘEM 06875 (Ass 00788 + Ass 00790 + Ass 00806); Ist EȘEM - (Ass 00394); Ist EȘEM -","","Royal Inscription","Q005838","Akkadian","stone","","tablet, uncertain","Middle Assyrian","893945","RIMA 1 A.0.78.2","Tukulti-Ninurta I 02","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463423","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005839/."," ca. 1233-1197","","Tukulti-Ninurta I 03","RIAo Tukulti-Ninurta I 03","Assyria","","VA - (Ass 08002)","","Royal Inscription","Q005839","Akkadian","stone","","pillar","Middle Assyrian","893945","RIMA 1 A.0.78.3","Tukulti-Ninurta I 03","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
"","","P463424","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005840/."," ca. 1233-1197","","Tukulti-Ninurta I 04","RIAo Tukulti-Ninurta I 04","Assyria","","VA Ass 02095 (Ass 09979)","","Royal Inscription","Q005840","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.78.4","Tukulti-Ninurta I 04","Ashur","","","Tukulti-Ninurta I ","Middle Assyrian","inscribed","Cuneiform","","Tukulti-Ninurta I","","",""
